alpha_code_3,region,industry,date,percent_of_baseline,version
USA,,Freight & Logistics Services,2020-03-09,105,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-03-09,103,1.1
USA,,Insurance,2020-03-09,109.00000000000001,1.1
USA,,Business Services,2020-03-09,108,1.1
USA,,Manufacturing,2020-03-09,105,1.1
USA,,Finance,2020-03-09,101,1.1
,Europe,Business Services,2020-03-09,106,1.1
,Europe,Retail,2020-03-09,96,1.1
,Europe,Organizations,2020-03-09,118,1.1
,Europe,Manufacturing,2020-03-09,102,1.1
,Europe,Software,2020-03-09,97,1.1
,Europe,Freight & Logistics Services,2020-03-09,108,1.1
,Australia,Manufacturing,2020-03-09,82,1.1
,Australia,Minerals & Mining,2020-03-09,81,1.1
,Australia,Business Services,2020-03-09,91,1.1
,Australia,Software,2020-03-09,89,1.1
,Australia,Construction,2020-03-09,87,1.1
,North America,Education,2020-03-09,111.00000000000001,1.1
,North America,Media & Internet,2020-03-09,112.99999999999999,1.1
,North America,Minerals & Mining,2020-03-09,100,1.1
,North America,Freight & Logistics Services,2020-03-09,107,1.1
,North America,Hospitality,2020-03-09,106,1.1
,North America,Insurance,2020-03-09,109.00000000000001,1.1
,North America,Energy & Utilities,2020-03-09,104,1.1
,North America,Real Estate,2020-03-09,110.00000000000001,1.1
,North America,Consumer Services,2020-03-09,104,1.1
,North America,Business Services,2020-03-09,109.00000000000001,1.1
,North America,Construction,2020-03-09,105,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-03-09,106,1.1
,North America,Healthcare Services & Hospitals,2020-03-09,102,1.1
,North America,Retail,2020-03-09,105,1.1
,North America,Holding Companies & Conglomerates,2020-03-09,101,1.1
,North America,Agriculture,2020-03-09,109.00000000000001,1.1
,North America,Finance,2020-03-09,105,1.1
,North America,Government,2020-03-09,114.99999999999999,1.1
,North America,Telecommunications,2020-03-09,106,1.1
,North America,Manufacturing,2020-03-09,104,1.1
,North America,Transportation (non-freight),2020-03-09,108,1.1
CAN,,Government,2020-08-25,110.00000000000001,1.1
CAN,,Hospitality,2020-08-25,135,1.1
CAN,,Education,2020-08-25,102,1.1
CAN,,Organizations,2020-08-25,114.99999999999999,1.1
CAN,,Consumer Services,2020-08-25,76,1.1
CAN,,Finance,2020-08-25,88,1.1
CAN,,Minerals & Mining,2020-08-25,94,1.1
CAN,,Energy & Utilities,2020-08-25,93,1.1
CAN,,Telecommunications,2020-08-25,87,1.1
CAN,,Agriculture,2020-08-25,107,1.1
CAN,,Business Services,2020-08-25,107,1.1
CAN,,Construction,2020-08-25,146,1.1
CAN,,Transportation (non-freight),2020-08-25,88,1.1
CAN,,Real Estate,2020-08-25,107,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-08-25,109.00000000000001,1.1
CAN,,Retail,2020-08-25,104,1.1
CAN,,Manufacturing,2020-08-25,107,1.1
USA,,Real Estate,2020-08-25,99,1.1
USA,,Consumer Services,2020-08-25,89,1.1
USA,,Finance,2020-08-25,99,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-08-25,104,1.1
USA,,Freight & Logistics Services,2020-08-25,100,1.1
USA,,Manufacturing,2020-08-25,100,1.1
USA,,Construction,2020-08-25,102,1.1
USA,,Transportation (non-freight),2020-08-25,57.999999999999993,1.1
USA,,Media & Internet,2020-08-25,67,1.1
USA,,Education,2020-08-25,81,1.1
USA,,Retail,2020-08-25,96,1.1
USA,,Government,2020-08-25,102,1.1
USA,,Holding Companies & Conglomerates,2020-08-25,112.99999999999999,1.1
USA,,Insurance,2020-08-25,71,1.1
USA,,Business Services,2020-08-25,97,1.1
USA,,Agriculture,2020-08-25,111.00000000000001,1.1
USA,,Energy & Utilities,2020-08-25,94,1.1
USA,,Hospitality,2020-08-25,90,1.1
USA,,Healthcare Services & Hospitals,2020-08-25,85,1.1
USA,,Telecommunications,2020-08-25,103,1.1
USA,,Minerals & Mining,2020-08-25,97,1.1
,Europe,Business Services,2020-08-25,147,1.1
,Europe,Manufacturing,2020-08-25,83,1.1
,Europe,Freight & Logistics Services,2020-08-25,168,1.1
,Europe,Organizations,2020-08-25,78,1.1
,Europe,Software,2020-08-25,73,1.1
,Europe,Retail,2020-08-25,95,1.1
,Australia,Manufacturing,2020-08-25,74,1.1
,Australia,Construction,2020-08-25,107,1.1
,Australia,Telecommunications,2020-08-25,112.00000000000001,1.1
,Australia,Minerals & Mining,2020-08-25,77,1.1
,North America,Real Estate,2020-08-25,101,1.1
,North America,Business Services,2020-08-25,98,1.1
,North America,Insurance,2020-08-25,74,1.1
,North America,Consumer Services,2020-08-25,88,1.1
,North America,Holding Companies & Conglomerates,2020-08-25,102,1.1
,North America,Healthcare Services & Hospitals,2020-08-25,85,1.1
,North America,Freight & Logistics Services,2020-08-25,102,1.1
,North America,Media & Internet,2020-08-25,80,1.1
,North America,Energy & Utilities,2020-08-25,94,1.1
,North America,Telecommunications,2020-08-25,100,1.1
,North America,Education,2020-08-25,85,1.1
,North America,Finance,2020-08-25,97,1.1
,North America,Minerals & Mining,2020-08-25,95,1.1
,North America,Hospitality,2020-08-25,94,1.1
,North America,Government,2020-08-25,104,1.1
,North America,Manufacturing,2020-08-25,102,1.1
,North America,Transportation (non-freight),2020-08-25,62,1.1
,North America,Retail,2020-08-25,97,1.1
,North America,Construction,2020-08-25,107,1.1
,North America,Agriculture,2020-08-25,110.00000000000001,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-08-25,105,1.1
CAN,,Hospitality,2020-02-07,99,1.1
CAN,,Organizations,2020-02-07,97,1.1
CAN,,Finance,2020-02-07,96,1.1
CAN,,Education,2020-02-07,96,1.1
CAN,,Consumer Services,2020-02-07,109.00000000000001,1.1
CAN,,Business Services,2020-02-07,90,1.1
CAN,,Telecommunications,2020-02-07,99,1.1
CAN,,Manufacturing,2020-02-07,100,1.1
CAN,,Retail,2020-02-07,97,1.1
CAN,,Construction,2020-02-07,103,1.1
CAN,,Government,2020-02-07,95,1.1
CAN,,Agriculture,2020-02-07,103,1.1
CAN,,Energy & Utilities,2020-02-07,97,1.1
CAN,,Minerals & Mining,2020-02-07,96,1.1
CAN,,Transportation (non-freight),2020-02-07,97,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-02-07,97,1.1
CAN,,Real Estate,2020-02-07,102,1.1
USA,,Holding Companies & Conglomerates,2020-02-07,102,1.1
USA,,Hospitality,2020-02-07,97,1.1
USA,,Government,2020-02-07,101,1.1
USA,,Finance,2020-02-07,104,1.1
USA,,Business Services,2020-02-07,97,1.1
USA,,Education,2020-02-07,104,1.1
USA,,Consumer Services,2020-02-07,97,1.1
USA,,Agriculture,2020-02-07,93,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-02-07,100,1.1
USA,,Healthcare Services & Hospitals,2020-02-07,100,1.1
USA,,Freight & Logistics Services,2020-02-07,98,1.1
USA,,Manufacturing,2020-02-07,98,1.1
USA,,Retail,2020-02-07,97,1.1
USA,,Media & Internet,2020-02-07,101,1.1
USA,,Insurance,2020-02-07,93,1.1
USA,,Telecommunications,2020-02-07,100,1.1
USA,,Transportation (non-freight),2020-02-07,106,1.1
USA,,Construction,2020-02-07,98,1.1
USA,,Energy & Utilities,2020-02-07,99,1.1
USA,,Real Estate,2020-02-07,98,1.1
USA,,Minerals & Mining,2020-02-07,103,1.1
,Europe,Software,2020-02-07,94,1.1
,Europe,Manufacturing,2020-02-07,106,1.1
,Europe,Retail,2020-02-07,107,1.1
,Europe,Freight & Logistics Services,2020-02-07,101,1.1
,Europe,Organizations,2020-02-07,111.00000000000001,1.1
,Australia,Software,2020-02-07,115.99999999999999,1.1
,Australia,Construction,2020-02-07,94,1.1
,Australia,Telecommunications,2020-02-07,114.99999999999999,1.1
,Australia,Manufacturing,2020-02-07,97,1.1
,Australia,Business Services,2020-02-07,81,1.1
,Australia,Minerals & Mining,2020-02-07,98,1.1
,North America,Business Services,2020-02-07,96,1.1
,North America,Transportation (non-freight),2020-02-07,105,1.1
,North America,Telecommunications,2020-02-07,100,1.1
,North America,Energy & Utilities,2020-02-07,99,1.1
,North America,Retail,2020-02-07,97,1.1
,North America,Insurance,2020-02-07,92,1.1
,North America,Consumer Services,2020-02-07,97,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-02-07,99,1.1
,North America,Hospitality,2020-02-07,97,1.1
,North America,Construction,2020-02-07,98,1.1
,North America,Freight & Logistics Services,2020-02-07,95,1.1
,North America,Agriculture,2020-02-07,94,1.1
,North America,Healthcare Services & Hospitals,2020-02-07,100,1.1
,North America,Real Estate,2020-02-07,99,1.1
,North America,Finance,2020-02-07,102,1.1
,North America,Minerals & Mining,2020-02-07,101,1.1
,North America,Education,2020-02-07,103,1.1
,North America,Government,2020-02-07,99,1.1
,North America,Manufacturing,2020-02-07,99,1.1
,North America,Media & Internet,2020-02-07,95,1.1
,Europe,Manufacturing,2020-02-05,102,1.1
,Europe,Organizations,2020-02-05,98,1.1
,Europe,Software,2020-02-05,99,1.1
,Europe,Retail,2020-02-05,107,1.1
,Europe,Freight & Logistics Services,2020-02-05,106,1.1
,Europe,Business Services,2020-02-05,92,1.1
,Australia,Construction,2020-02-05,96,1.1
,Australia,Manufacturing,2020-02-05,98,1.1
,Australia,Business Services,2020-02-05,92,1.1
,Australia,Software,2020-02-05,103,1.1
,Australia,Real Estate,2020-02-05,94,1.1
,Australia,Minerals & Mining,2020-02-05,97,1.1
,Australia,Energy & Utilities,2020-02-05,92,1.1
,North America,Agriculture,2020-02-05,95,1.1
,North America,Telecommunications,2020-02-05,98,1.1
,North America,Hospitality,2020-02-05,98,1.1
,North America,Construction,2020-02-05,96,1.1
,North America,Retail,2020-02-05,96,1.1
,North America,Healthcare Services & Hospitals,2020-02-05,99,1.1
,North America,Insurance,2020-02-05,89,1.1
,North America,Minerals & Mining,2020-02-05,100,1.1
,North America,Business Services,2020-02-05,95,1.1
,North America,Media & Internet,2020-02-05,94,1.1
,North America,Energy & Utilities,2020-02-05,93,1.1
,North America,Manufacturing,2020-02-05,98,1.1
,North America,Consumer Services,2020-02-05,95,1.1
,North America,Real Estate,2020-02-05,97,1.1
,North America,Holding Companies & Conglomerates,2020-02-05,98,1.1
,North America,Education,2020-02-05,101,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-02-05,98,1.1
,North America,Finance,2020-02-05,91,1.1
,North America,Freight & Logistics Services,2020-02-05,97,1.1
,North America,Government,2020-02-05,103,1.1
,North America,Transportation (non-freight),2020-02-05,105,1.1
,South America,Construction,2020-02-05,109.00000000000001,1.1
CAN,,Education,2020-02-05,100,1.1
CAN,,Business Services,2020-02-05,91,1.1
CAN,,Construction,2020-02-05,96,1.1
CAN,,Hospitality,2020-02-05,95,1.1
CAN,,Manufacturing,2020-02-05,102,1.1
CAN,,Government,2020-02-05,100,1.1
CAN,,Telecommunications,2020-02-05,105,1.1
CAN,,Minerals & Mining,2020-02-05,102,1.1
CAN,,Organizations,2020-02-05,100,1.1
CAN,,Finance,2020-02-05,102,1.1
CAN,,Retail,2020-02-05,100,1.1
CAN,,Agriculture,2020-02-05,95,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-02-05,101,1.1
CAN,,Real Estate,2020-02-05,100,1.1
CAN,,Energy & Utilities,2020-02-05,102,1.1
CAN,,Transportation (non-freight),2020-02-05,100,1.1
CAN,,Consumer Services,2020-02-05,98,1.1
USA,,Real Estate,2020-02-05,97,1.1
USA,,Healthcare Services & Hospitals,2020-02-05,99,1.1
USA,,Finance,2020-02-05,87,1.1
USA,,Business Services,2020-02-05,95,1.1
USA,,Hospitality,2020-02-05,98,1.1
USA,,Retail,2020-02-05,96,1.1
USA,,Construction,2020-02-05,96,1.1
USA,,Government,2020-02-05,104,1.1
USA,,Minerals & Mining,2020-02-05,100,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-02-05,98,1.1
USA,,Freight & Logistics Services,2020-02-05,97,1.1
USA,,Telecommunications,2020-02-05,96,1.1
USA,,Holding Companies & Conglomerates,2020-02-05,96,1.1
USA,,Manufacturing,2020-02-05,97,1.1
USA,,Media & Internet,2020-02-05,98,1.1
USA,,Energy & Utilities,2020-02-05,91,1.1
USA,,Transportation (non-freight),2020-02-05,105,1.1
USA,,Education,2020-02-05,101,1.1
USA,,Consumer Services,2020-02-05,95,1.1
USA,,Insurance,2020-02-05,89,1.1
USA,,Agriculture,2020-02-05,96,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-04-28,97,1.1
CAN,,Government,2020-04-28,79,1.1
CAN,,Organizations,2020-04-28,87,1.1
CAN,,Energy & Utilities,2020-04-28,89,1.1
CAN,,Agriculture,2020-04-28,111.00000000000001,1.1
CAN,,Consumer Services,2020-04-28,57.999999999999993,1.1
CAN,,Transportation (non-freight),2020-04-28,78,1.1
CAN,,Manufacturing,2020-04-28,79,1.1
CAN,,Business Services,2020-04-28,85,1.1
CAN,,Telecommunications,2020-04-28,71,1.1
CAN,,Finance,2020-04-28,67,1.1
CAN,,Construction,2020-04-28,89,1.1
CAN,,Education,2020-04-28,44,1.1
CAN,,Hospitality,2020-04-28,92,1.1
CAN,,Minerals & Mining,2020-04-28,76,1.1
CAN,,Retail,2020-04-28,78,1.1
CAN,,Real Estate,2020-04-28,99,1.1
USA,,Agriculture,2020-04-28,97,1.1
USA,,Finance,2020-04-28,100,1.1
USA,,Consumer Services,2020-04-28,76,1.1
USA,,Media & Internet,2020-04-28,60,1.1
USA,,Freight & Logistics Services,2020-04-28,87,1.1
USA,,Holding Companies & Conglomerates,2020-04-28,61,1.1
USA,,Hospitality,2020-04-28,71,1.1
USA,,Construction,2020-04-28,88,1.1
USA,,Energy & Utilities,2020-04-28,90,1.1
USA,,Insurance,2020-04-28,45,1.1
USA,,Manufacturing,2020-04-28,88,1.1
USA,,Education,2020-04-28,36,1.1
USA,,Government,2020-04-28,81,1.1
USA,,Minerals & Mining,2020-04-28,82,1.1
USA,,Business Services,2020-04-28,82,1.1
USA,,Transportation (non-freight),2020-04-28,44,1.1
USA,,Retail,2020-04-28,83,1.1
USA,,Real Estate,2020-04-28,84,1.1
USA,,Telecommunications,2020-04-28,92,1.1
USA,,Healthcare Services & Hospitals,2020-04-28,73,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-04-28,94,1.1
,Europe,Manufacturing,2020-04-28,59,1.1
,Europe,Business Services,2020-04-28,68,1.1
,Europe,Organizations,2020-04-28,37,1.1
,Australia,Construction,2020-04-28,101,1.1
,Australia,Business Services,2020-04-28,102,1.1
,Australia,Real Estate,2020-04-28,102,1.1
,Australia,Minerals & Mining,2020-04-28,88,1.1
,Australia,Software,2020-04-28,127,1.1
,Australia,Manufacturing,2020-04-28,84,1.1
,North America,Freight & Logistics Services,2020-04-28,91,1.1
,North America,Construction,2020-04-28,88,1.1
,North America,Manufacturing,2020-04-28,88,1.1
,North America,Energy & Utilities,2020-04-28,90,1.1
,North America,Telecommunications,2020-04-28,87,1.1
,North America,Insurance,2020-04-28,48,1.1
,North America,Education,2020-04-28,38,1.1
,North America,Media & Internet,2020-04-28,74,1.1
,North America,Agriculture,2020-04-28,99,1.1
,North America,Business Services,2020-04-28,82,1.1
,North America,Hospitality,2020-04-28,68,1.1
,North America,Finance,2020-04-28,93,1.1
,North America,Minerals & Mining,2020-04-28,80,1.1
,North America,Transportation (non-freight),2020-04-28,48,1.1
,North America,Consumer Services,2020-04-28,75,1.1
,North America,Healthcare Services & Hospitals,2020-04-28,73,1.1
,North America,Real Estate,2020-04-28,87,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-04-28,95,1.1
,North America,Retail,2020-04-28,83,1.1
,North America,Government,2020-04-28,81,1.1
,South America,Transportation (non-freight),2020-04-28,21,1.1
CAN,,Business Services,2020-05-03,80,1.1
CAN,,Organizations,2020-05-03,56.999999999999993,1.1
CAN,,Healthcare Services & Hospitals,2020-05-03,76,1.1
CAN,,Energy & Utilities,2020-05-03,85,1.1
CAN,,Agriculture,2020-05-03,65,1.1
CAN,,Freight & Logistics Services,2020-05-03,105,1.1
CAN,,Real Estate,2020-05-03,88,1.1
CAN,,Retail,2020-05-03,79,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-05-03,84,1.1
CAN,,Government,2020-05-03,101,1.1
CAN,,Telecommunications,2020-05-03,61,1.1
CAN,,Transportation (non-freight),2020-05-03,61,1.1
CAN,,Manufacturing,2020-05-03,81,1.1
CAN,,Construction,2020-05-03,68,1.1
CAN,,Consumer Services,2020-05-03,46,1.1
CAN,,Minerals & Mining,2020-05-03,80,1.1
CAN,,Hospitality,2020-05-03,65,1.1
USA,,Transportation (non-freight),2020-05-03,62,1.1
USA,,Telecommunications,2020-05-03,93,1.1
USA,,Energy & Utilities,2020-05-03,74,1.1
USA,,Construction,2020-05-03,57.999999999999993,1.1
USA,,Media & Internet,2020-05-03,77,1.1
USA,,Consumer Services,2020-05-03,48,1.1
USA,,Minerals & Mining,2020-05-03,55.000000000000007,1.1
USA,,Retail,2020-05-03,81,1.1
USA,,Holding Companies & Conglomerates,2020-05-03,33,1.1
USA,,Real Estate,2020-05-03,57.999999999999993,1.1
USA,,Business Services,2020-05-03,79,1.1
USA,,Agriculture,2020-05-03,161,1.1
USA,,Freight & Logistics Services,2020-05-03,85,1.1
USA,,Healthcare Services & Hospitals,2020-05-03,84,1.1
USA,,Manufacturing,2020-05-03,89,1.1
USA,,Government,2020-05-03,94,1.1
USA,,Education,2020-05-03,82,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-05-03,91,1.1
USA,,Hospitality,2020-05-03,57.999999999999993,1.1
,Europe,Freight & Logistics Services,2020-05-03,14.000000000000002,1.1
,Europe,Energy & Utilities,2020-05-03,87,1.1
,Australia,Real Estate,2020-05-03,102,1.1
,Australia,Manufacturing,2020-05-03,87,1.1
,Australia,Business Services,2020-05-03,89,1.1
,Australia,Minerals & Mining,2020-05-03,89,1.1
,Australia,Construction,2020-05-03,112.00000000000001,1.1
,North America,Agriculture,2020-05-03,130,1.1
,North America,Hospitality,2020-05-03,51,1.1
,North America,Government,2020-05-03,96,1.1
,North America,Freight & Logistics Services,2020-05-03,87,1.1
,North America,Healthcare Services & Hospitals,2020-05-03,84,1.1
,North America,Construction,2020-05-03,60,1.1
,North America,Minerals & Mining,2020-05-03,66,1.1
,North America,Holding Companies & Conglomerates,2020-05-03,38,1.1
,North America,Real Estate,2020-05-03,61,1.1
,North America,Business Services,2020-05-03,79,1.1
,North America,Retail,2020-05-03,81,1.1
,North America,Education,2020-05-03,80,1.1
,North America,Consumer Services,2020-05-03,46,1.1
,North America,Manufacturing,2020-05-03,86,1.1
,North America,Transportation (non-freight),2020-05-03,61,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-05-03,88,1.1
,North America,Telecommunications,2020-05-03,80,1.1
,North America,Energy & Utilities,2020-05-03,77,1.1
,South America,Manufacturing,2020-05-03,26,1.1
CAN,,Transportation (non-freight),2020-08-11,89,1.1
CAN,,Real Estate,2020-08-11,103,1.1
CAN,,Organizations,2020-08-11,118,1.1
CAN,,Finance,2020-08-11,87,1.1
CAN,,Consumer Services,2020-08-11,74,1.1
CAN,,Energy & Utilities,2020-08-11,91,1.1
CAN,,Business Services,2020-08-11,107,1.1
CAN,,Manufacturing,2020-08-11,108,1.1
CAN,,Education,2020-08-11,87,1.1
CAN,,Government,2020-08-11,111.00000000000001,1.1
CAN,,Minerals & Mining,2020-08-11,89,1.1
CAN,,Hospitality,2020-08-11,129,1.1
CAN,,Retail,2020-08-11,103,1.1
CAN,,Construction,2020-08-11,146,1.1
CAN,,Telecommunications,2020-08-11,82,1.1
CAN,,Agriculture,2020-08-11,108,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-08-11,109.00000000000001,1.1
USA,,Hospitality,2020-08-11,89,1.1
USA,,Manufacturing,2020-08-11,98,1.1
USA,,Minerals & Mining,2020-08-11,94,1.1
USA,,Education,2020-08-11,75,1.1
USA,,Real Estate,2020-08-11,95,1.1
USA,,Holding Companies & Conglomerates,2020-08-11,105,1.1
USA,,Energy & Utilities,2020-08-11,94,1.1
USA,,Healthcare Services & Hospitals,2020-08-11,83,1.1
USA,,Agriculture,2020-08-11,109.00000000000001,1.1
USA,,Transportation (non-freight),2020-08-11,54,1.1
USA,,Finance,2020-08-11,98,1.1
USA,,Insurance,2020-08-11,67,1.1
USA,,Consumer Services,2020-08-11,88,1.1
USA,,Government,2020-08-11,101,1.1
USA,,Retail,2020-08-11,96,1.1
USA,,Media & Internet,2020-08-11,68,1.1
USA,,Construction,2020-08-11,102,1.1
USA,,Business Services,2020-08-11,94,1.1
USA,,Freight & Logistics Services,2020-08-11,99,1.1
USA,,Telecommunications,2020-08-11,105,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-08-11,105,1.1
,Europe,Business Services,2020-08-11,157,1.1
,Europe,Software,2020-08-11,75,1.1
,Europe,Organizations,2020-08-11,80,1.1
,Europe,Manufacturing,2020-08-11,83,1.1
,Europe,Freight & Logistics Services,2020-08-11,172,1.1
,Australia,Minerals & Mining,2020-08-11,70,1.1
,Australia,Manufacturing,2020-08-11,69,1.1
,Australia,Telecommunications,2020-08-11,104,1.1
,Australia,Business Services,2020-08-11,135,1.1
,Australia,Construction,2020-08-11,95,1.1
,North America,Freight & Logistics Services,2020-08-11,101,1.1
,North America,Business Services,2020-08-11,95,1.1
,North America,Real Estate,2020-08-11,97,1.1
,North America,Minerals & Mining,2020-08-11,92,1.1
,North America,Energy & Utilities,2020-08-11,93,1.1
,North America,Manufacturing,2020-08-11,101,1.1
,North America,Education,2020-08-11,77,1.1
,North America,Construction,2020-08-11,106,1.1
,North America,Holding Companies & Conglomerates,2020-08-11,97,1.1
,North America,Consumer Services,2020-08-11,87,1.1
,North America,Media & Internet,2020-08-11,85,1.1
,North America,Insurance,2020-08-11,69,1.1
,North America,Telecommunications,2020-08-11,99,1.1
,North America,Government,2020-08-11,103,1.1
,North America,Transportation (non-freight),2020-08-11,57.999999999999993,1.1
,North America,Agriculture,2020-08-11,108,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-08-11,106,1.1
,North America,Healthcare Services & Hospitals,2020-08-11,83,1.1
,North America,Hospitality,2020-08-11,92,1.1
,North America,Finance,2020-08-11,96,1.1
,North America,Retail,2020-08-11,96,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-03-14,89,1.1
CAN,,Finance,2020-03-14,96,1.1
CAN,,Government,2020-03-14,94,1.1
CAN,,Minerals & Mining,2020-03-14,103,1.1
CAN,,Education,2020-03-14,93,1.1
CAN,,Real Estate,2020-03-14,88,1.1
CAN,,Consumer Services,2020-03-14,95,1.1
CAN,,Energy & Utilities,2020-03-14,98,1.1
CAN,,Transportation (non-freight),2020-03-14,100,1.1
CAN,,Healthcare Services & Hospitals,2020-03-14,87,1.1
CAN,,Construction,2020-03-14,101,1.1
CAN,,Manufacturing,2020-03-14,102,1.1
CAN,,Hospitality,2020-03-14,109.00000000000001,1.1
CAN,,Freight & Logistics Services,2020-03-14,109.00000000000001,1.1
CAN,,Business Services,2020-03-14,98,1.1
CAN,,Retail,2020-03-14,96,1.1
CAN,,Organizations,2020-03-14,83,1.1
USA,,Education,2020-03-14,70,1.1
USA,,Freight & Logistics Services,2020-03-14,101,1.1
USA,,Construction,2020-03-14,92,1.1
USA,,Consumer Services,2020-03-14,98,1.1
USA,,Agriculture,2020-03-14,109.00000000000001,1.1
USA,,Media & Internet,2020-03-14,88,1.1
USA,,Retail,2020-03-14,102,1.1
USA,,Transportation (non-freight),2020-03-14,95,1.1
USA,,Business Services,2020-03-14,100,1.1
USA,,Real Estate,2020-03-14,100,1.1
USA,,Minerals & Mining,2020-03-14,91,1.1
USA,,Hospitality,2020-03-14,92,1.1
USA,,Manufacturing,2020-03-14,105,1.1
USA,,Healthcare Services & Hospitals,2020-03-14,98,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-03-14,98,1.1
USA,,Telecommunications,2020-03-14,102,1.1
USA,,Energy & Utilities,2020-03-14,93,1.1
,Europe,Manufacturing,2020-03-14,89,1.1
,Europe,Energy & Utilities,2020-03-14,90,1.1
,Europe,Business Services,2020-03-14,41,1.1
,Europe,Freight & Logistics Services,2020-03-14,77,1.1
,Australia,Minerals & Mining,2020-03-14,101,1.1
,Australia,Real Estate,2020-03-14,100,1.1
,Australia,Freight & Logistics Services,2020-03-14,136,1.1
,Australia,Manufacturing,2020-03-14,110.00000000000001,1.1
,Australia,Construction,2020-03-14,106,1.1
,Australia,Software,2020-03-14,88,1.1
,Australia,Business Services,2020-03-14,126,1.1
,North America,Business Services,2020-03-14,100,1.1
,North America,"Waste Treatment, Environmental Services & Recycling",2020-03-14,95,1.1
,North America,Minerals & Mining,2020-03-14,95,1.1
,North America,Government,2020-03-14,96,1.1
,North America,Consumer Services,2020-03-14,98,1.1
,North America,Retail,2020-03-14,101,1.1
,North America,Telecommunications,2020-03-14,100,1.1
,North America,Construction,2020-03-14,93,1.1
,North America,Education,2020-03-14,75,1.1
,North America,Agriculture,2020-03-14,110.00000000000001,1.1
,North America,Finance,2020-03-14,97,1.1
,North America,Manufacturing,2020-03-14,104,1.1
,North America,Healthcare Services & Hospitals,2020-03-14,97,1.1
,North America,Freight & Logistics Services,2020-03-14,103,1.1
,North America,Hospitality,2020-03-14,95,1.1
,North America,Energy & Utilities,2020-03-14,94,1.1
,North America,Transportation (non-freight),2020-03-14,96,1.1
,North America,Real Estate,2020-03-14,99,1.1
CAN,,Telecommunications,2020-07-20,86,1.1
CAN,,Business Services,2020-07-20,112.99999999999999,1.1
CAN,,Finance,2020-07-20,99,1.1
CAN,,Real Estate,2020-07-20,123,1.1
CAN,,Minerals & Mining,2020-07-20,90,1.1
CAN,,Manufacturing,2020-07-20,114.99999999999999,1.1
CAN,,Construction,2020-07-20,161,1.1
CAN,,Hospitality,2020-07-20,136,1.1
CAN,,Organizations,2020-07-20,129,1.1
CAN,,Retail,2020-07-20,110.00000000000001,1.1
CAN,,Agriculture,2020-07-20,112.00000000000001,1.1
CAN,,Transportation (non-freight),2020-07-20,92,1.1
CAN,,Consumer Services,2020-07-20,79,1.1
CAN,,Education,2020-07-20,95,1.1
CAN,,Energy & Utilities,2020-07-20,99,1.1
CAN,,Government,2020-07-20,124,1.1
CAN,,"Waste Treatment, Environmental Services & Recycling",2020-07-20,118,1.1
USA,,Energy & Utilities,2020-07-20,91,1.1
USA,,Minerals & Mining,2020-07-20,91,1.1
USA,,Government,2020-07-20,111.00000000000001,1.1
USA,,Insurance,2020-07-20,69,1.1
USA,,Healthcare Services & Hospitals,2020-07-20,85,1.1
USA,,Consumer Services,2020-07-20,89,1.1
USA,,Freight & Logistics Services,2020-07-20,99,1.1
USA,,Construction,2020-07-20,101,1.1
USA,,"Waste Treatment, Environmental Services & Recycling",2020-07-20,103,1.1
USA,,Retail,2020-07-20,95,1.1
USA,,Real Estate,2020-07-20,104,1.1
USA,,Agriculture,2020-07-20,110.00000000000001,1.1
USA,,Manufacturing,2020-07-20,99,1.1
USA,,Hospitality,2020-07-20,94,1.1
USA,,Media & Internet,2020-07-20,67,1.1
USA,,Education,2020-07-20,69,1.1
USA,,Telecommunications,2020-07-20,105,1.1
USA,,Finance,2020-07-20,102,1.1
USA,,Holding Companies & Conglomerates,2020-07-20,98,1.1
USA,,Transportation (non-freight),2020-07-20,55.000000000000007,1.1
USA,,Business Services,2020-07-20,97,1.1
,Europe,Organizations,2020-07-20,99,1.1
,Europe,Software,2020-07-20,69,1.1
,Europe,Business Services,2020-07-20,139,1.1
,Europe,Manufacturing,2020-07-20,92,1.1
,Europe,Retail,2020-07-20,93,1.1
